,owner_id,owner_username,owner_verified,owner_picture,comment,replies
35,357826302,jacobassi,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/28429939_2112602432360278_1513069025070940160_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=GiTLzj-NZ2wAX_bIrN9&tp=1&oh=7ca1b5b53fa9d3a092a8b76faded0be5&oe=6008D8C1,@maxystar @simon_ev,0
36,17459093,desertmoonmedicine,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/123493905_712407342733462_9149259859965308742_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=QMUwvte2aRcAX8TWf_7&tp=1&oh=ec3eefb093aec04f881e1d7ebdeb37b5&oe=60088103,I see you normalizing death and opening the hearts of many 💛 thank you for continually being one of the sweetest beings I’m aware of and for sharing yourself 🦋 you mean a lot to me,0
37,1668845007,meglind_art,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/123146905_2724321024492896_3688550317823421254_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=7r3QVNzTOVMAX9dhrhu&tp=1&oh=e64e0fecdaf1c206cf32cbad45b9dd3c&oe=6007D608,Thanks for this amazing show! The midnight gospel makes me relevant in the universe hehehe,0
38,541704124,sinister.satan,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/104299973_2624741044413622_8690412783013486707_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=PCMDERw1Tw4AX_GkvV4&tp=1&oh=bf3c0f7a6ae2a4e3e1af816978720eb4&oe=60063055,This was absolutely fuckin awesome 🖤❤️😈,0
39,28211450,mt.inktattoo,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/121397718_2853292974954926_8690772260072694921_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=HZ-lx7nhKsAAX-M36_I&tp=1&oh=a5b5ab76bbfc72fba53645f48122178b&oe=60064C93,🖤🖤🖤🖤🖤,0
40,1189599342,elyzha,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/126109819_149627910183757_346642020744754218_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=iuYtshvC1usAX-5cnpO&tp=1&oh=1a5f73a23a126a374dca74055014036b&oe=60076348,UR PODCAST IS AN INSPIRATION FOR MY WHOLE LOVE AND INSPIRED ME TO DRAW THIS DRAWING THE OTHER DAY W A LIL HELP FROM A MICRODOSE OF ACID AND TH SUNSHINE BEAMING ON M AND IT WOULD MEAN SO MUCH IF I COULD SEND YOU ONE,0
41,175642815,zahirazorrilla,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/117127478_293171455466985_5106448851379948677_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=syciNBgiXmwAX-ZquSk&tp=1&oh=ca21edbaa0521e79f54325cdf04410e7&oe=6008A2AE,Your voice is 💜,0
42,15915279480,samurai_6_c,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/125054509_371261513958508_1214638802833811261_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=aaAEDTCE-iMAX8yk8LK&tp=1&oh=481667a09c48abeae23ba4c00cf06ffe&oe=6008ECD5,Such amazing work @duncantrussell love everything about your wise words and light you shed on things that are generally left in the dark 👌,0
43,2929100742,posedforpeace,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/127162183_413389106713683_8427069426255009057_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=1wJhEnSX69UAX98RxS8&tp=1&oh=13acd3d395cafe9922d23eaa7d9ee7bd&oe=6006EF58,I loved the episode with your mom. So beautiful. Thanks for sharing it with us. ❤️,0
44,226331895,blakewyldproject,False,https://scontent-gru2-2.cdninstagram.com/v/t51.2885-19/s150x150/51177591_265908224304262_3609587586114256896_n.jpg?_nc_ht=scontent-gru2-2.cdninstagram.com&_nc_ohc=dHdc2VcQTjIAX8WsbAa&tp=1&oh=103ff1dc273dfbd9a7eb30ad96adae34&oe=60065B3D,"Finally watching Midnight - dialogue is beautiful, not even sure I’m ready for such genius 👊🏽",0
