,owner_id,owner_username,owner_verified,owner_picture,comment,replies
44,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,Lindooo babyy kkkk,0
45,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,Gosto muito do seu canal,0
46,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,Vejo td diaaaaaaa,0
47,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,TODO DIAAAAAA,0
48,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,🙌🙌🙌🙌😂😂,0
49,8617986081,soaresjhonatandeoliveira,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/56945085_280635422843218_8249626629282725888_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=tmJOWI7Uhx8AX_LoCIt&tp=1&oh=24f57d83fe7be89ee9472839f7b367f1&oe=600B10C5,OIIIII,0
50,219414034,henry_albuquerque,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/17817429_230840217397146_5051959508167819264_a.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=hG6quUdUJFYAX9VeOez&tp=1&oh=f1176412ed53bd594547f8b094b2867f&oe=600A19F4,Olamigoscomoestaotranquilosbemvindosamaisumvideo,0
51,8021960684,priv.valentaum,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/61697890_746092679154865_5422171489921138688_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=Vwh9fhRaMAUAX_FpT_G&tp=1&oh=e4dc2f88ecf7f40e1d4813bbd02911bd&oe=600B8466,Ô cara é prodissional,0
52,2221748865,tokiyng,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/130954533_109494014287646_5411170621460748015_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=BAm8RKgYyQ8AX-NM2N9&tp=1&oh=aa758081bf1980250544ce6a0b088f17&oe=600A3AF6,te amo demais,0
53,6121209017,lfs.marina,False,https://instagram.fsod2-1.fna.fbcdn.net/v/t51.2885-19/s150x150/122916049_364691934849683_7476542497047389536_n.jpg?_nc_ht=instagram.fsod2-1.fna.fbcdn.net&_nc_ohc=AbBmglfQKdIAX_BdZOR&tp=1&oh=d82ae8c81a1a4be38f33164f19392d42&oe=600B74A0,O Alan tirando foto parece meu pai,0
